personid,male,yr_married,edu,noedu,primary,hs,degree,edcat,yrmove1,agewhenmoved1,upmove1,downmove1,neutralmove1,provcape,provkzn,provgaufree,provref,endjob1_1,endjob1_2,endjob1_3,endjob1_4,endjob1_5,totlifeyrs,calyear,event,spell,dspell2,dspell3,dspell4,dspell5,dspell6,dspell7,dspell8more,duration,dur1,dur2,dur3,dur4,dur5_6,dur7_8,dur9_10,dur11up,dur2_down,dur2_neut,dur2_ejob1_1,dur2_ejob1_2,dur2_ejob1_3,dur2_ejob1_4,dur3_down,dur3_neut,dur3_ejob1_1,dur3_ejob1_2,dur3_ejob1_3,dur3_ejob1_4,dur4_down,dur4_neut,dur4_ejob1_1,dur4_ejob1_2,dur4_ejob1_3,dur4_ejob1_4,dur5_6_down,dur5_6_neut,dur5_6_ejob1_1,dur5_6_ejob1_2,dur5_6_ejob1_3,dur5_6_ejob1_4,dur7_8_down,dur7_8_neut,dur7_8_ejob1_1,dur7_8_ejob1_2,dur7_8_ejob1_3,dur7_8_ejob1_4,dur9_10_down,dur9_10_neut,dur9_10_ejob1_1,dur9_10_ejob1_2,dur9_10_ejob1_3,dur9_10_ejob1_4,dur11up_down,dur11up_neut,dur11up_ejob1_1,dur11up_ejob1_2,dur11up_ejob1_3,dur11up_ejob1_4,censor,priormove,province,urbanplace,yrpre1976,yrpre1986,yrpre1994,yrpost1994,age,lagage,mrg_event,mrg_status,hs_byyr,degree_byyr
1724,0,9999,13,0,0,0,1,3,1999,28,0,0,1,0,0,1,0,0,0,0,0,1,1,2000,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,0,0,0,1,29,28,0,0,0,0
1725,1,9999,13,0,0,0,1,3,1992,17,0,0,1,0,0,0,1,0,0,0,0,1,8,1993,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,18,17,0,0,0,0
1725,1,9999,13,0,0,0,1,3,1992,17,0,0,1,0,0,0,1,0,0,0,0,1,8,1994,0,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,19,17,0,0,0,0
1725,1,9999,13,0,0,0,1,3,1992,17,0,0,1,0,0,0,1,0,0,0,0,1,8,1995,0,2,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,20,17,0,0,0,0
1725,1,9999,13,0,0,0,1,3,1992,17,0,0,1,0,0,0,1,0,0,0,0,1,8,1996,1,2,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,1,21,17,0,0,0,0
1725,1,9999,13,0,0,0,1,3,1992,17,0,0,1,0,0,0,1,0,0,0,0,1,8,1997,1,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,1,22,21,0,0,0,0
1725,1,9999,13,0,0,0,1,3,1992,17,0,0,1,0,0,0,1,0,0,0,0,1,8,1998,0,4,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,1,23,22,0,0,0,0
1725,1,9999,13,0,0,0,1,3,1992,17,0,0,1,0,0,0,1,0,0,0,0,1,8,1999,0,4,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,1,24,22,0,0,0,0
1725,1,9999,13,0,0,0,1,3,1992,17,0,0,1,0,0,0,1,0,0,0,0,1,8,2000,0,4,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,0,0,0,1,25,22,0,0,0,0
1726,0,1997,11,0,0,1,0,2,1995,17,0,0,1,0,0,0,1,0,0,0,0,1,5,1996,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,1,18,17,0,0,0,0
1726,0,1997,11,0,0,1,0,2,1995,17,0,0,1,0,0,0,1,0,0,0,0,1,5,1997,1,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,1,19,18,1,0,0,0
1726,0,1997,11,0,0,1,0,2,1995,17,0,0,1,0,0,0,1,0,0,0,0,1,5,1998,0,4,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,1,20,19,0,1,0,0
1726,0,1997,11,0,0,1,0,2,1995,17,0,0,1,0,0,0,1,0,0,0,0,1,5,1999,0,4,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,1,21,19,0,1,0,0
1726,0,1997,11,0,0,1,0,2,1995,17,0,0,1,0,0,0,1,0,0,0,0,1,5,2000,0,4,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,0,0,0,1,22,19,0,1,0,0
1727,0,9999,11,0,0,1,0,2,1999,23,0,0,1,0,0,1,0,0,0,0,0,1,1,2000,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,0,0,0,1,24,23,0,0,0,0
1728,0,9999,12,0,0,1,0,2,1998,24,0,1,0,0,0,1,0,0,0,0,0,1,2,1999,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,1,25,24,0,0,0,0
1728,0,9999,12,0,0,1,0,2,1998,24,0,1,0,0,0,1,0,0,0,0,0,1,2,2000,0,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,1,0,0,0,1,26,24,0,0,0,0
1730,0,9999,12,0,0,1,0,2,1999,24,0,1,0,0,0,1,0,0,0,0,1,0,1,2000,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,1,0,0,0,1,25,24,0,0,0,0
1731,0,9999,12,0,0,1,0,2,1998,28,0,0,1,0,0,1,0,0,0,0,0,1,2,1999,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,1,29,28,0,0,0,0
1731,0,9999,12,0,0,1,0,2,1998,28,0,0,1,0,0,1,0,0,0,0,0,1,2,2000,0,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,0,0,0,1,30,28,0,0,0,0
1732,1,9999,6,0,1,0,0,1,1996,23,0,0,1,0,0,1,0,0,0,1,0,0,4,1997,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,1,24,23,0,0,0,0
1732,1,9999,6,0,1,0,0,1,1996,23,0,0,1,0,0,1,0,0,0,1,0,0,4,1998,0,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,1,25,23,0,0,0,0
1732,1,9999,6,0,1,0,0,1,1996,23,0,0,1,0,0,1,0,0,0,1,0,0,4,1999,0,2,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,1,26,23,0,0,0,0
1732,1,9999,6,0,1,0,0,1,1996,23,0,0,1,0,0,1,0,0,0,1,0,0,4,2000,0,2,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,0,0,0,1,27,23,0,0,0,0
1733,0,1987,13,0,0,0,1,3,1982,35,0,0,1,0,0,1,0,1,0,0,0,0,18,1983,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,1,0,0,36,35,0,0,0,0
1733,0,1987,13,0,0,0,1,3,1982,35,0,0,1,0,0,1,0,1,0,0,0,0,18,1984,0,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,1,0,0,37,35,0,0,0,0
1733,0,1987,13,0,0,0,1,3,1982,35,0,0,1,0,0,1,0,1,0,0,0,0,18,1985,0,2,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,1,0,0,38,35,0,0,0,0
1733,0,1987,13,0,0,0,1,3,1982,35,0,0,1,0,0,1,0,1,0,0,0,0,18,1986,0,2,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,0,39,35,0,0,0,0
1733,0,1987,13,0,0,0,1,3,1982,35,0,0,1,0,0,1,0,1,0,0,0,0,18,1987,0,2,1,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,0,40,35,1,0,0,0
1733,0,1987,13,0,0,0,1,3,1982,35,0,0,1,0,0,1,0,1,0,0,0,0,18,1988,0,2,1,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,0,41,35,0,1,0,0
1733,0,1987,13,0,0,0,1,3,1982,35,0,0,1,0,0,1,0,1,0,0,0,0,18,1989,0,2,1,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,0,42,35,0,1,0,0
1733,0,1987,13,0,0,0,1,3,1982,35,0,0,1,0,0,1,0,1,0,0,0,0,18,1990,0,2,1,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,0,43,35,0,1,0,0
1733,0,1987,13,0,0,0,1,3,1982,35,0,0,1,0,0,1,0,1,0,0,0,0,18,1991,0,2,1,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,0,44,35,0,1,0,0
1733,0,1987,13,0,0,0,1,3,1982,35,0,0,1,0,0,1,0,1,0,0,0,0,18,1992,0,2,1,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,0,45,35,0,1,0,0
1733,0,1987,13,0,0,0,1,3,1982,35,0,0,1,0,0,1,0,1,0,0,0,0,18,1993,0,2,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,1,0,0,1,0,46,35,0,1,0,0
1733,0,1987,13,0,0,0,1,3,1982,35,0,0,1,0,0,1,0,1,0,0,0,0,18,1994,0,2,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,1,0,0,0,1,47,35,0,1,0,0
1733,0,1987,13,0,0,0,1,3,1982,35,0,0,1,0,0,1,0,1,0,0,0,0,18,1995,0,2,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,1,0,0,0,1,48,35,0,1,0,0
1733,0,1987,13,0,0,0,1,3,1982,35,0,0,1,0,0,1,0,1,0,0,0,0,18,1996,0,2,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,1,0,0,0,1,49,35,0,1,0,0
1733,0,1987,13,0,0,0,1,3,1982,35,0,0,1,0,0,1,0,1,0,0,0,0,18,1997,0,2,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,1,0,0,0,1,50,35,0,1,0,0
1733,0,1987,13,0,0,0,1,3,1982,35,0,0,1,0,0,1,0,1,0,0,0,0,18,1998,0,2,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,1,0,0,0,1,51,35,0,1,0,0
1733,0,1987,13,0,0,0,1,3,1982,35,0,0,1,0,0,1,0,1,0,0,0,0,18,1999,0,2,1,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,1,0,0,0,1,52,35,0,1,0,0
1733,0,1987,13,0,0,0,1,3,1982,35,0,0,1,0,0,1,0,1,0,0,0,0,18,2000,0,2,1,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,8,1,0,0,0,1,53,35,0,1,0,0
1734,0,9999,11,0,0,1,0,2,1989,13,0,0,1,0,0,1,0,0,0,0,0,1,11,1990,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,0,14,13,0,0,0,0
1734,0,9999,11,0,0,1,0,2,1989,13,0,0,1,0,0,1,0,0,0,0,0,1,11,1991,0,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,0,15,13,0,0,1,0
1734,0,9999,11,0,0,1,0,2,1989,13,0,0,1,0,0,1,0,0,0,0,0,1,11,1992,0,2,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,0,16,13,0,0,0,0
1734,0,9999,11,0,0,1,0,2,1989,13,0,0,1,0,0,1,0,0,0,0,0,1,11,1993,0,2,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,0,17,13,0,0,0,0
1734,0,9999,11,0,0,1,0,2,1989,13,0,0,1,0,0,1,0,0,0,0,0,1,11,1994,0,2,1,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,1,18,13,0,0,0,0
1734,0,9999,11,0,0,1,0,2,1989,13,0,0,1,0,0,1,0,0,0,0,0,1,11,1995,0,2,1,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,1,19,13,0,0,0,0
1734,0,9999,11,0,0,1,0,2,1989,13,0,0,1,0,0,1,0,0,0,0,0,1,11,1996,0,2,1,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,1,20,13,0,0,0,0
1734,0,9999,11,0,0,1,0,2,1989,13,0,0,1,0,0,1,0,0,0,0,0,1,11,1997,0,2,1,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,1,21,13,0,0,0,0
1734,0,9999,11,0,0,1,0,2,1989,13,0,0,1,0,0,1,0,0,0,0,0,1,11,1998,0,2,1,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,1,22,13,0,0,0,0
1734,0,9999,11,0,0,1,0,2,1989,13,0,0,1,0,0,1,0,0,0,0,0,1,11,1999,0,2,1,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,1,23,13,0,0,0,0
1734,0,9999,11,0,0,1,0,2,1989,13,0,0,1,0,0,1,0,0,0,0,0,1,11,2000,0,2,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8,1,0,0,0,1,24,13,0,0,0,0
1737,0,9999,12,0,0,1,0,2,1997,19,0,0,1,0,0,0,1,0,0,0,0,1,3,1998,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,1,20,19,0,0,0,0
1737,0,9999,12,0,0,1,0,2,1997,19,0,0,1,0,0,0,1,0,0,0,0,1,3,1999,1,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,1,21,19,0,0,0,0
1737,0,9999,12,0,0,1,0,2,1997,19,0,0,1,0,0,0,1,0,0,0,0,1,3,2000,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,0,0,0,1,22,21,0,0,0,0
1739,1,9999,12,0,0,1,0,2,1999,21,0,0,1,0,0,1,0,0,0,0,0,1,1,2000,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,0,0,0,1,22,21,0,0,0,0
1740,0,1998,12,0,0,1,0,2,1998,27,0,0,1,0,0,1,0,0,0,0,0,1,2,1999,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,1,28,27,0,1,0,0
1740,0,1998,12,0,0,1,0,2,1998,27,0,0,1,0,0,1,0,0,0,0,0,1,2,2000,0,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,0,0,0,1,29,27,0,1,0,0
1741,0,9999,11,0,0,1,0,2,1990,20,0,0,1,0,0,1,0,0,0,0,0,1,10,1991,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,0,21,20,0,0,0,0
1741,0,9999,11,0,0,1,0,2,1990,20,0,0,1,0,0,1,0,0,0,0,0,1,10,1992,0,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,0,22,20,0,0,0,0
1741,0,9999,11,0,0,1,0,2,1990,20,0,0,1,0,0,1,0,0,0,0,0,1,10,1993,0,2,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,0,23,20,0,0,0,0
1741,0,9999,11,0,0,1,0,2,1990,20,0,0,1,0,0,1,0,0,0,0,0,1,10,1994,0,2,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,1,24,20,0,0,0,0
1741,0,9999,11,0,0,1,0,2,1990,20,0,0,1,0,0,1,0,0,0,0,0,1,10,1995,0,2,1,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,1,25,20,0,0,0,0
1741,0,9999,11,0,0,1,0,2,1990,20,0,0,1,0,0,1,0,0,0,0,0,1,10,1996,0,2,1,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,1,26,20,0,0,0,0
